locationId,name,latitude,longitude,parentGeo,parentGeoId
21134513,Thien Phu Hotel,,,Cao Lãnh,737086
18212332,Nha Nghi Hong Thao,10.45679,105.63711,Cao Lãnh,737086
12989953,Meliá Vinpearl Ha Tinh,18.337854,105.8958,Hà Tĩnh,3312573
12215529,Meliá Vinpearl Cua Sot Beach Resort,18.489723,105.8934,Hà Tĩnh,3312573
7332065,Khách sạn Mường Thanh Grand Hà Tĩnh,18.049967,106.3567,Hà Tĩnh,3312573
23508230,Mường Thanh Luxury Xuân Thành Hotel,18.66423,105.75565,Hà Tĩnh,3312573
12205035,Khách Sạn Hà Huy,18.338272,105.89533,Hà Tĩnh,3312573
14008278,Quỳnh Viên Resort,18.294378,105.67452,Hà Tĩnh,3312573
23999792,Khách sạn ven sông Sông Lam,18.643377,105.71113,Hà Tĩnh,3312573
23508229,Muong Thanh Luxury Xuan Thanh Hotel,18.63053,105.811905,Hà Tĩnh,3312573
12968141,Minh Tu Hotel,18.53469,105.43158,Hà Tĩnh,3312573
7182229,Khách sạn Thiên Ý,18.34117,105.89411,Hà Tĩnh,3312573
11678076,Khách Sạn Phú Anh Tây - Can Lộc,18.45072,105.77788,Hà Tĩnh,3312573
12420780,Viet Thai Hotel,18.3507,105.88336,Hà Tĩnh,3312573
5508713,Ngan Ha Hotel,18.34651,105.8881,Hà Tĩnh,3312573
3309445,BMC Hà Tĩnh Hotel,18.665691,105.668495,Hà Tĩnh,3312573
7182018,Sailing Tower Hotel,18.35102,105.88345,Hà Tĩnh,3312573
13431993,Phuong Phuong Hotel,18.34897,105.89719,Hà Tĩnh,3312573
14986044,Khách sạn Đại Bàng,18.35085,105.88354,Hà Tĩnh,3312573
3309124,White Palace Hotel,18.32889,105.90424,Hà Tĩnh,3312573
17538412,Nha Nghi Book,18.34039,105.88353,Hà Tĩnh,3312573
12477877,Hanvet Xuan Thanh Hotel,18.63786,105.80947,Hà Tĩnh,3312573
19842515,Khách Sạn Sơn Hà 1,,,Hà Tĩnh,3312573
20063831,Hotel Thanh Binh 2,18.340214,105.89412,Hà Tĩnh,3312573
13959995,Khách Sạn Phương Phương 2,18.358374,105.899,Hà Tĩnh,3312573
14003390,Thanh Binh Hotel,18.32889,105.90424,Hà Tĩnh,3312573
23785980,Trường Thành Hotel,,,Hà Tĩnh,3312573
23517383,Khach san Anh Dao Vung Ang,,,Hà Tĩnh,3312573
20949632,Happy Hotel Ha Tinh,,,Hà Tĩnh,3312573
24874058,Khách Sạn Nhà Hàng Mạnh Hải,18.454208,105.77566,Hà Tĩnh,3312573
25165643,Phu Quy Hotel,,,Hà Tĩnh,3312573
17514888,Khach San Minh Duc,18.35232,105.88219,Hà Tĩnh,3312573
17454783,Tre Nguon Thien Cam Resort,18.276022,106.08166,Hà Tĩnh,3312573
10034471,Cơ sở lưu trú du lịch Happy Homestay,10.437611,105.56092,Long Xuyên,1627698
3221680,Khách sạn Hòa Binh 1,10.386736,105.43294,Long Xuyên,1627698
21505518,Chau Khuong Hotel,10.378066,105.43524,Long Xuyên,1627698
1880293,Khách sạn Hòa Bình 2,10.389587,105.433235,Long Xuyên,1627698
1485863,Khách sạn Đông Xuyên,10.382129,105.44085,Long Xuyên,1627698
3229240,Kim Anh Hotel,10.380834,105.44299,Long Xuyên,1627698
7154748,Khách sạn Kim Phát,10.37621,105.44138,Long Xuyên,1627698
12607180,Sao Mai Hotel,10.39445,105.429184,Long Xuyên,1627698
3222665,Phuong Nam Hotel,10.388742,105.43157,Long Xuyên,1627698
3222442,Cuu Long Hotel,10.3825,105.44047,Long Xuyên,1627698
13340109,Homestay Phước Nguyên,10.410176,105.44346,Long Xuyên,1627698
1626700,Long Xuyen Hotel,10.3607,105.45352,Long Xuyên,1627698
23207514,Lara Hotel Long Xuyen,10.378979,105.44195,Long Xuyên,1627698
12708401,Sao Khue Hotel,10.3958,105.42409,Long Xuyên,1627698
12804408,Thang Loi 2 Hotel,10.38839,105.43217,Long Xuyên,1627698
9787745,Mai Van Anh Hotel,10.39353,105.42393,Long Xuyên,1627698
19638168,Nhà Trọ Kim Ánh,10.35446,105.45889,Long Xuyên,1627698
23264767,Hotel & Homestay Taiyo,10.371887,105.44449,Long Xuyên,1627698
3229221,Gio Song Hotel 2,,,Long Xuyên,1627698
12843540,Ngoc Kha Tu Hotel,10.36038,105.43726,Long Xuyên,1627698
3795416,Khách sạn An Long,10.377741,105.43963,Long Xuyên,1627698
12843294,Ngoc Kha Tu 2 Motel,10.376487,105.44105,Long Xuyên,1627698
9997040,Khách sạn Helen Ngọc Giang,10.384788,105.43293,Long Xuyên,1627698
25203207,La Homestay,10.371133,105.45243,Long Xuyên,1627698
23913010,Marina Plaza Luxury Hotel Apartment,10.387844,105.43463,Long Xuyên,1627698
23691221,Phuong TU Guesthouse,,,Long Xuyên,1627698
19841826,AMIDI Homestay & Coffee,10.37924,105.44342,Long Xuyên,1627698
24141065,Nhà Trọ Kim Ánh,10.375942,105.41854,Long Xuyên,1627698
21392335,Cozy Home - 1st Home,,,Long Xuyên,1627698
21006131,Homestay Ba Dinh,,,Long Xuyên,1627698
20870120,Nha Nghi Hoang Huan,10.377012,105.43261,Long Xuyên,1627698
15619125,Meliá Vinpearl Tay Ninh,11.319177,106.099655,Tây Ninh,298084
19886756,Khách Sạn Hoàng Mai,,,Tây Ninh,298084
13732034,Victory Hotel,11.31249,106.09445,Tây Ninh,298084
12123644,Khách sạn Sunrise,11.304644,106.10544,Tây Ninh,298084
23452214,Hotel 986,11.322359,106.109665,Tây Ninh,298084
21507049,New City Hotel,11.320064,106.10128,Tây Ninh,298084
14901336,Hotel Mỹ Mỹ,11.32265,106.12103,Tây Ninh,298084
20254348,Gold City Hotel,11.320317,106.10037,Tây Ninh,298084
12997350,Khách sạn Domino,11.307361,106.13393,Tây Ninh,298084
7241465,Khách sạn Ý Ý,,,Tây Ninh,298084
7256618,Khách sạn Hồng Liên,,,Tây Ninh,298084
3309863,Hoa Binh Hotel,,,Tây Ninh,298084
21091766,The Sun Hotel,11.301677,106.113945,Tây Ninh,298084
25173192,Le Phan Hotel Tay Ninh,11.325337,106.10288,Tây Ninh,298084
12455035,Nhat Quy Hotel,11.31897,106.09924,Tây Ninh,298084
21507358,Golden Central Hotel,11.032388,106.353195,Tây Ninh,298084
13441132,Nhà Nghỉ Mai Tuấn,11.303633,106.12627,Tây Ninh,298084
21370542,Khách sạn Vườn Cau,11.303607,106.1181,Tây Ninh,298084
4208214,Khách sạn = 10 ,,,Tây Ninh,298084
20870043,Tama House,11.317671,106.10173,Tây Ninh,298084
23323797,Nhà Nghỉ Diễm Hằng,11.306256,106.10276,Tây Ninh,298084
21143061,Khách Sạn Anh Thư - Phước Đông,11.124357,106.33167,Tây Ninh,298084
21353445,Homestay Ti Ni,11.303528,106.11913,Tây Ninh,298084
20091107,Thanh Tuyen Hotel,,,Tây Ninh,298084
23342508,Blue Star 2 Hotel,,,Tây Ninh,298084
20124427,Hồng Phượng Hotel - Restaurant,11.417563,106.1728,Tây Ninh,298084
23524135,Khách Sạn Chí Trung 2,,,Tây Ninh,298084
19984649,Huong Sen Hotel,11.328612,106.109795,Tây Ninh,298084
20242990,Huong Que Hotel,11.317307,106.16267,Tây Ninh,298084
23854128,Gold City Hotel,11.320353,106.10037,Tây Ninh,298084
21052785,Motel Thuy Huong,11.305592,106.135765,Tây Ninh,298084
15113201,Four Points by Sheraton Lang Son,21.847672,106.758125,Lạng Sơn,2144896
2432298,Muong Thanh Luxury Lang Son Hotel,21.852987,106.768005,Lạng Sơn,2144896
23944036,SOJO Hotel Lang Son,21.827873,106.76894,Lạng Sơn,2144896
7646687,Khách sạn Phú Quý,21.84912,106.76725,Lạng Sơn,2144896
13440264,Song Long Hotel,21.85534,106.75608,Lạng Sơn,2144896
9705627,Khách Sạn Vi's Boutique,21.86887,106.75512,Lạng Sơn,2144896
13292930,Nhat Son Guest House,21.854364,106.78101,Lạng Sơn,2144896
4436555,Khách sạn Hoàng Thịnh ,21.85377,106.76179,Lạng Sơn,2144896
12800919,Hoa Sen Hotel,21.87164,106.76122,Lạng Sơn,2144896
2144241,Van Xuan Hotel,21.86887,106.75512,Lạng Sơn,2144896
7187112,Khách Sạn Tân Thanh,21.84508,106.75637,Lạng Sơn,2144896
16816608,Then And Now Homestay,21.8537,106.7618,Lạng Sơn,2144896
23419417,Khach san TRIEU KY VOONG,21.861305,106.76359,Lạng Sơn,2144896
15050497,Khách Sạn Hoàng Vũ,21.89499,106.74382,Lạng Sơn,2144896
23340549,Hotel Thái Sơn,21.85351,106.77006,Lạng Sơn,2144896
15196123,Thien Phu Hotel,21.84213,106.76378,Lạng Sơn,2144896
17612627,Nha Nghi Phu Gia,21.86045,106.76401,Lạng Sơn,2144896
23374029,Khách Sạn Triệu Ký Vòong,21.861305,106.76359,Lạng Sơn,2144896
15028414,Hoa Sen Hotel,,,Lạng Sơn,2144896
23265101,Khach San A1 Lang Son,21.845842,106.75519,Lạng Sơn,2144896
25197292,Long Vu Hotel,,,Lạng Sơn,2144896
17603060,Nha Nghi Phu Loc,21.86045,106.76401,Lạng Sơn,2144896
21420191,Nhà nghỉ Thùy Linh 2,21.574165,106.50538,Lạng Sơn,2144896
21232579,Andy Hotel,21.850914,106.761345,Lạng Sơn,2144896
23924807,An Khang Hotel,,,Lạng Sơn,2144896
25208591,Hava Homestay,21.847542,106.763,Lạng Sơn,2144896
21491696,Phuc Hotel Lang Son,,,Lạng Sơn,2144896
17769254,Happy Homestay,21.86247,106.76215,Lạng Sơn,2144896
12421241,Khai Nga Hotel,21.84531,106.7489,Lạng Sơn,2144896
7241512,Khách sạn Kim Sơn,21.84668,106.75515,Lạng Sơn,2144896
22822416,Nam Kinh Hotel,,,Lạng Sơn,2144896
19892000,Mövenpick Resort Waverly Phu Quoc,10.281882,103.92246,Đảo Phú Quốc,469418
13344570,Camia Resort & Spa,10.264731,103.93157,Đảo Phú Quốc,469418
12422287,Green Bay Phu Quoc Resort & Spa,10.292877,103.897316,Đảo Phú Quốc,469418
6380027,Khu nghỉ dưỡng Phú Quốc Eco,10.266008,103.928635,Đảo Phú Quốc,469418
3237706,Coco Palm Beach Resort & Spa,10.256774,103.93878,Đảo Phú Quốc,469418
9809649,La Casa Resort,10.263005,103.93924,Đảo Phú Quốc,469418
19235922,Kingo Retreat Resort Phu Quoc,10.258562,103.94086,Đảo Phú Quốc,469418
10763151,Elwood Premier Resort,10.259506,103.943115,Đảo Phú Quốc,469418
10066773,Palm Hill Resort,10.263097,103.93925,Đảo Phú Quốc,469418
12909075,Isabella Resort,10.258676,103.939415,Đảo Phú Quốc,469418
15618375,Phú Quốc Bambusa Resort,10.257545,103.94922,Đảo Phú Quốc,469418
13326400,Ông Lang Garden Resort,10.263381,103.942406,Đảo Phú Quốc,469418
19298159,CoCo Village Resort,10.267244,103.93293,Đảo Phú Quốc,469418
16140246,Red Resort Phu Quoc,10.263903,103.938835,Đảo Phú Quốc,469418
19055921,Roise Paradise,10.267194,103.93814,Đảo Phú Quốc,469418
13110762,Vùng Đất Xanh,10.256434,103.94189,Đảo Phú Quốc,469418
9751947,Hosana Resort & Spa,10.20156,103.9648,Đảo Phú Quốc,469418
12312517,Sweet Home Resort & Spa,10.256266,103.9437,Đảo Phú Quốc,469418
16715068,One Love Homestay Phu Quoc,10.270328,103.9357,Đảo Phú Quốc,469418
12949753,Cami Restaurant Bungalow & Bar,10.264247,103.935974,Đảo Phú Quốc,469418
12394003,Spring Garden Homestay,10.2623,103.94246,Đảo Phú Quốc,469418
12970173,The Clam House,10.263239,103.93776,Đảo Phú Quốc,469418
12427572,Lang Chai Homestay,10.179531,104.04336,Đảo Phú Quốc,469418
20001409,Mina Homestay,10.26573,103.934555,Đảo Phú Quốc,469418
13292958,Tina Bungalow,10.265412,103.94234,Đảo Phú Quốc,469418
19850139,Yu Kun Kun,10.263048,103.93938,Đảo Phú Quốc,469418
13383351,Ninila Casa,10.2588,103.94717,Đảo Phú Quốc,469418
18186132,Phu Quoc Beach Guesthouse,10.263036,103.9394,Đảo Phú Quốc,469418
21378160,Cottages Resort - Ong Lang Beach,10.259428,103.93616,Đảo Phú Quốc,469418
14919661,Duke Resort,10.267411,103.934525,Đảo Phú Quốc,469418
20949595,Seaside Villa,,,Đảo Phú Quốc,469418
12311302,Melia Vinpearl Phu Quoc,10.341697,103.84882,Đảo Phú Quốc,469418
21337639,Vinholidays Fiesta Phú Quốc,10.324015,103.85865,Đảo Phú Quốc,469418
6920092,Vinpearl Resort & Spa Phu Quoc,10.331256,103.85204,Đảo Phú Quốc,469418
8774806,Sheraton Phu Quoc Long Beach Resort,10.334017,103.850006,Đảo Phú Quốc,469418
15688764,Vinpearl Discovery Wonderworld Phú Quốc,10.343281,103.847,Đảo Phú Quốc,469418
12393526,VinOasis Phu Quoc,10.33009,103.85545,Đảo Phú Quốc,469418
15088031,Radisson Blu Resort Phu Quoc,10.327771,103.85304,Đảo Phú Quốc,469418
5608474,Peppercorn Beach Resort,10.375606,103.85446,Đảo Phú Quốc,469418
12311255,Vinpearl Discovery Greenhill Phú Quốc,10.360336,103.84869,Đảo Phú Quốc,469418
12928036,Hula Hula Beachfront Phu Quoc,10.376714,103.85283,Đảo Phú Quốc,469418
13354751,Phú Quốc Kim 2 Beach Front Resort,10.376189,103.853,Đảo Phú Quốc,469418
13955628,Đồi Sao Phú Quốc,10.206154,103.96516,Đảo Phú Quốc,469418
15196540,Phu Quoc Dumbo Bungalow,10.376529,103.852745,Đảo Phú Quốc,469418
11796749,Coco Valley Hotel & Restaurant,10.251656,103.9579,Đảo Phú Quốc,469418
25094373,The Luxe Phú Quốc,10.327272,103.86335,Đảo Phú Quốc,469418
17657171,Lotus Home,10.219606,104.07296,Đảo Phú Quốc,469418
12184619,Dila Phu Quoc,,,Đảo Phú Quốc,469418
24983613,Riverside Mini Hotel Grand World Phú Quốc,10.325927,103.86153,Đảo Phú Quốc,469418
25006758,The Bok Hotel Grand World,10.32897,103.86164,Đảo Phú Quốc,469418
24169367,P Boutique Hotel Grand World Phú Quốc,10.338056,103.84862,Đảo Phú Quốc,469418
15776661,Newland Bay Ganh Dau Phu Quoc,10.371713,103.83854,Đảo Phú Quốc,469418
19850063,Orient Resort,,,Đảo Phú Quốc,469418
24058041,Heaven Hotel & Bistro,10.34819,103.9028,Đảo Phú Quốc,469418
19354334,Gió Biển Resort,10.374679,103.85883,Đảo Phú Quốc,469418
24081803,XAN HOTEL Grandworld Phú Quốc,10.34819,103.9028,Đảo Phú Quốc,469418
20200015,Sea Breeze Resort Phu Quoc,10.374293,103.85866,Đảo Phú Quốc,469418
25224961,Golden Tiger,10.289879,103.98402,Đảo Phú Quốc,469418
19942892,OYO 646 Ganh Dau Hostel,10.372748,103.84851,Đảo Phú Quốc,469418
25180364,HANZ Premium Sunset 2 Teddy House Hotel,,,Đảo Phú Quốc,469418
25207821,"Where House Homestay, Grandworld Phu Quoc",10.336241,103.84922,Đảo Phú Quốc,469418
25197496,3 Rau House Grand World Phu Quoc,10.32568,103.85611,Đảo Phú Quốc,469418
23465763,Khách Sạn New Sun Móng Cái,21.528717,107.96303,Móng Cái,1819864
11893254,Khách Sạn Biển Bắc,21.531399,107.97453,Móng Cái,1819864
7181565,Majestic Mong Cai Hotel,21.526709,107.97243,Móng Cái,1819864
1815433,Li Lai International Hotel,21.53051,107.96287,Móng Cái,1819864
2540068,Nam Phong Hotel,21.53104,107.96079,Móng Cái,1819864
13368602,Khách Sạn Grand Móng Cái,21.52617,107.97226,Móng Cái,1819864
19635220,Nhà Nghỉ Famy,21.52256,107.97583,Móng Cái,1819864
21369894,Minh Duc Hotel Quang Ninh,21.451094,107.75422,Móng Cái,1819864
23325527,Paradise Hotel,21.526936,107.97301,Móng Cái,1819864
23206801,Sunshine Hotel,21.527594,107.96293,Móng Cái,1819864
23301728,Nha Nghi Trung Hau,21.525944,107.97237,Móng Cái,1819864
22032087,Khách Sạn Hồng Vận Grand,21.523125,107.965546,Móng Cái,1819864
23424868,Tuan Trang Hostel,21.53136,107.97089,Móng Cái,1819864
17518730,Hong Van Hotel,21.53286,107.95603,Móng Cái,1819864
24941978,Sala Hotel Mong Cai,21.528938,107.973305,Móng Cái,1819864
23150114,Khach San Huu Nghi,21.521889,107.96626,Móng Cái,1819864
17497980,Sakura Hotel,21.52939,107.97366,Móng Cái,1819864
15609657,Móng Cái Palace Hotel,21.53208,107.96765,Móng Cái,1819864
23521861,Truong Giang Hotel,21.527803,107.97284,Móng Cái,1819864
7181946,Huu Nghi 1 Hotel,21.523165,107.966415,Móng Cái,1819864
24975026,Royal Hotel,,,Móng Cái,1819864
24863677,Viktor Legends Hotel,21.522293,107.96502,Móng Cái,1819864
23304704,Linh Trang Hotel,21.53156,107.96467,Móng Cái,1819864
23344741,Mai Linh Hotel Móng Cái,21.528786,107.96287,Móng Cái,1819864
23517271,Tien Anh Hotel Mong Cai,,,Móng Cái,1819864
19941111,Dong Bac Hotel,21.488516,108.045044,Móng Cái,1819864
23372539,Sunshine Hotel,,,Móng Cái,1819864
19935614,Dong Bac Hotel,,,Móng Cái,1819864
25213854,Khach San Quang An,,,Móng Cái,1819864
23515974,King House Hotel,,,Móng Cái,1819864
19728334,Hải Âu Hotel Trà Cổ,21.476244,108.01742,Móng Cái,1819864
8568669,Khách sạn Mường Thanh Grand Quảng Nam,15.560952,108.48655,Tam Kỳ,3389844
10422343,Khu du lịch nghỉ dưỡng TamThanh,15.607788,108.5392,Tam Kỳ,3389844
3309853,Le Dung Hotel,15.575042,108.471176,Tam Kỳ,3389844
18816857,Ba Cơ Boutique Hotel,15.588898,108.55388,Tam Kỳ,3389844
8535939,Khách sạn ven sông Bàn Thạch,15.586426,108.47439,Tam Kỳ,3389844
16765239,Blue Ocean Homestay,15.604574,108.54287,Tam Kỳ,3389844
8261138,Nhà nghỉ Phi Hùng,15.5573,108.49213,Tam Kỳ,3389844
13371582,Golden Lantern Tam Thanh Homestay,15.603627,108.54333,Tam Kỳ,3389844
13114455,Khách Sạn Trang Châu,15.584246,108.46827,Tam Kỳ,3389844
4036900,Anh Huy Hotel,15.56838,108.4896,Tam Kỳ,3389844
6578833,19th Century- Cat Bien Farmstay Resort,,,Tam Kỳ,3389844
17626901,Tubotel Bao Han Cafe,15.56138,108.50001,Tam Kỳ,3389844
9764765,Phu Ninh Lake Resort,15.505921,108.461266,Tam Kỳ,3389844
20283728,Nhà Nghỉ Homestay Anh Vũ,15.58801,108.55304,Tam Kỳ,3389844
3794803,Vietcharm Resort,15.56978,108.49931,Tam Kỳ,3389844
3794949,Huong Sua Hotel,15.56893,108.46971,Tam Kỳ,3389844
15074164,Ngoc Lan Homestay,15.598459,108.54568,Tam Kỳ,3389844
4167614,My My Hotel,15.57859,108.47561,Tam Kỳ,3389844
23374966,Quang Nam Guest,15.567189,108.47583,Tam Kỳ,3389844
17758939,Annabo Tam Thanh Beach House,15.615496,108.52999,Tam Kỳ,3389844
9776373,Motel Bao Han,15.57002,108.47194,Tam Kỳ,3389844
13291531,Quang Nam University Guesthouse,15.57111,108.47345,Tam Kỳ,3389844
19386095,Lac Long Quan Beach House,15.56047,108.4884,Tam Kỳ,3389844
23617687,Khach San Tam Ky- XO Hotel,,,Tam Kỳ,3389844
20862577,Hotel Thai Binh,15.588509,108.464386,Tam Kỳ,3389844
24172642,Nhà Nghỉ ADB,15.583306,108.47542,Tam Kỳ,3389844
23618351,Khách Sạn Tam Kỳ -XO hotel,,,Tam Kỳ,3389844
17636758,Bien Xanh Homestay,15.591223,108.55246,Tam Kỳ,3389844
14964289,Hai Au Guesthouse,15.56818,108.49005,Tam Kỳ,3389844
12195901,Khách Sạn Ánh Tuyết,15.58675,108.47116,Tam Kỳ,3389844
4172350,Khách Sạn New Life,15.56567,108.48941,Tam Kỳ,3389844
14794383,Dalat Home,11.925965,108.442535,Lâm Đồng,298083
19507743,Sandals Star Hotel,11.737618,108.37363,Lâm Đồng,298083
15272817,Sàn Homestay,11.590591,108.46307,Lâm Đồng,298083
13961926,Leuleu Mountain View Villa & Camping,11.95259,108.4724,Lâm Đồng,298083
4725810,Bao Phu Hotel,11.58829,108.08649,Lâm Đồng,298083
16691416,Nam Nhi Farm Villa,11.41982,107.578224,Lâm Đồng,298083
12145250,Khách Sạn New Gold,11.758805,108.396454,Lâm Đồng,298083
24982577,Midori Coffee Farm,11.899674,108.347855,Lâm Đồng,298083
13815513,Binh An,11.936591,108.43377,Lâm Đồng,298083
23528820,Motel Quy Binh,,,Lâm Đồng,298083
17612624,Huong Can Guesthouse,12.14498,108.26763,Lâm Đồng,298083
23966958,Nui Tuong Village Stay,,,Lâm Đồng,298083
25001714,Resort Hàng Dương,11.410152,107.64521,Lâm Đồng,298083
15329340,Xuan Mai Villa,11.95378,108.43597,Lâm Đồng,298083
25016374,Phu An Hotel,,,Lâm Đồng,298083
23992083,Suoi Thong Dalat - Cottage Resort,12.082319,108.376686,Lâm Đồng,298083
24992597,Resort Hàng Dương,11.411519,107.59033,Lâm Đồng,298083
17668491,Ho Gia Trang,11.717329,108.136566,Lâm Đồng,298083
21129576,Rail DaLat Guest House,11.945536,108.45723,Lâm Đồng,298083
21367603,Sun Valley Hotel Resort,11.969742,108.427734,Lâm Đồng,298083
13965927,Marguerite Villa,11.97492,108.42281,Lâm Đồng,298083
21590909,Bang Thanh Hotel,,,Lâm Đồng,298083
12416704,Phuc Dang Huy Hotel,11.93762,108.43766,Lâm Đồng,298083
23265858,Biet Thu Bao Thang-Da Lat,11.946689,108.45599,Lâm Đồng,298083
13370634,Hotel Thanh Dat,11.94647,108.44025,Lâm Đồng,298083
21401308,Resort Hoa Sim Đa Lat,11.941116,108.46385,Lâm Đồng,298083
14956030,Nhà Nghỉ Tuấn Quang,11.95004,108.47249,Lâm Đồng,298083
17664295,Thien Duong Song Ao - Long Dinh Tea,11.817232,108.11915,Lâm Đồng,298083
22236184,171 Hotel Dalat,,,Lâm Đồng,298083
14960022,Xuong Rong,,,Lâm Đồng,298083
21390991,Rốt Homestay,,,Lâm Đồng,298083
15240267,Melia Ho Tram Beach Resort,10.471641,107.38676,Hồ Tràm,2549585
3800222,InterContinental Grand Ho Tram,10.485036,107.45531,Hồ Tràm,2549585
4996396,Carmelina Beach Resort,10.474263,107.44743,Hồ Tràm,2549585
1174442,Khu nghỉ dưỡng & Spa Bãi Biển Hồ Tràm,10.469642,107.40051,Hồ Tràm,2549585
2589647,Sanctuary Residential Resort Community,10.470131,107.43293,Hồ Tràm,2549585
23236799,Parami Hồ Tràm Resort,10.471683,107.42516,Hồ Tràm,2549585
19813415,The Level Villas at Melia Ho Tram Beach Resort,10.472529,107.43627,Hồ Tràm,2549585
14061879,Quang Vinh Motel,10.473433,107.43656,Hồ Tràm,2549585
10166711,Villa Sapphire Hồ Tràm,10.478944,107.43373,Hồ Tràm,2549585
11437160,Ho Tram Garden Guesthouse,10.475885,107.42453,Hồ Tràm,2549585
19735694,Tan Loc 2,10.473301,107.43677,Hồ Tràm,2549585
10163912,T&T Hotel Ho Tram,10.475079,107.43653,Hồ Tràm,2549585
13526277,Ho Tram Villa Mini Hotel,10.46803,107.41648,Hồ Tràm,2549585
19298236,Green Field Resort,10.516449,107.39782,Hồ Tràm,2549585
11269895,The Beach House Resort,10.48586,107.45435,Hồ Tràm,2549585
23374178,Lucky Star Ho Tram Hotel,10.471439,107.43619,Hồ Tràm,2549585
7735669,Hoang Chanh Tri Hotel,10.46803,107.41648,Hồ Tràm,2549585
12838743,Sapphire Motel,10.46803,107.41648,Hồ Tràm,2549585
10498042,Le Minh Hotel,10.46803,107.41648,Hồ Tràm,2549585
13961033,Ven Song Riverside Hotel,10.48586,107.45435,Hồ Tràm,2549585
18543907,Biển Hồ - Hồ Tràm Camping,10.471045,107.42873,Hồ Tràm,2549585
24191072,Nhà nghỉ Cát Đằng- Hồ Tràm,,,Hồ Tràm,2549585
20342719,Tan Loc II,,,Phuoc Thuan,15339133
23488206,HT Hotel,10.478312,107.43347,Hồ Tràm,2549585
21362850,Lucky Star Ho Tram Hotel & Restaurant,,,Phuoc Thuan,15339133
19189771,Nha Nghi Ngoc Yen,10.47136,107.40056,Phuoc Thuan,15339133
10498051,HD Ho Tram Hotel,,,Hồ Tràm,2549585
13542330,Ho Tram Villa Mini Hotel,10.48586,107.45435,Hồ Tràm,2549585
11721444,The Fishing Village Ho Tram,10.457917,107.34748,Hồ Tràm,2549585
12222743,Hồ Tràm Villa 54,10.477902,107.43192,Hồ Tràm,2549585
12843976,Thuy Duong Motel,10.46803,107.41648,Hồ Tràm,2549585
4327935,Flamingo Dai Lai Resort,21.34064,105.71867,Phúc Yên,2062764
19188302,Lakeside Dailai Hotel,21.31376,105.711685,Phúc Yên,2062764
12342956,Khách Sạn Violet Đại Lải,21.313765,105.7124,Phúc Yên,2062764
8829818,Paradise Dai Lai Resort,21.31685,105.72318,Phúc Yên,2062764
15521424,Villa CBT Flamingo Đại Lải,21.337011,105.718025,Phúc Yên,2062764
23017100,Đảo Ngọc Đại Lải Resort,21.322926,105.71642,Phúc Yên,2062764
25137946,Flamingo Venus Resort Luxury,21.354374,105.74689,Phúc Yên,2062764
17467367,Villa Flamingo Dai Lai,21.338772,105.71699,Phúc Yên,2062764
21390767,Bom Homestay Flamingo Đai Lai Resort,21.339302,105.71738,Phúc Yên,2062764
15638223,Hidden Hill Resort,21.40488,105.75184,Phúc Yên,2062764
21391089,Happy villa Flamingo Dai Lai,,,Phúc Yên,2062764
23618032,Stream House - Nhà Bên Suối,21.309616,105.76577,Phúc Yên,2062764
21320444,Flamingo Dai Lai - Forest in the Sky,,,Phúc Yên,2062764
21003757,Flamingo Villa Owner - Villa in Vinh Phuc,,,Phúc Yên,2062764
21357799,Flamingo Happy Villa E17,,,Phúc Yên,2062764
19524395,Flamingo Villa Happy,21.337095,105.717354,Phúc Yên,2062764
21032243,Royal Bird Villa In Flamingo Dai Lai Resort,,,Phúc Yên,2062764
23004353,Villa Flamigo Dai Lai Chinh Chu,,,Phúc Yên,2062764
24125951,Trúc An Viên Village,21.318928,105.71458,Phúc Yên,2062764
20288699,Biet Thu Ven Ho Lake Side Forest,21.339273,105.71734,Phúc Yên,2062764
21370579,Khach San Ngoc HA Dai Lai,21.339302,105.71738,Phúc Yên,2062764
23960896,Tet Village Dai Lai,21.353537,105.74686,Phúc Yên,2062764
23315127,Khách Sạn Holiday Phúc Yên,,,Phúc Yên,2062764
16818272,Bach Thanh Villa,,,Phúc Yên,2062764
6828451,Hoa Bien Hote1,21.32319,105.72101,Phúc Yên,2062764
6828448,Love Hotel,21.35846,105.57655,Phúc Yên,2062764
6834183,Nha Sang Tac Dai Lai Hotel,21.33383,105.70822,Phúc Yên,2062764
12960161,Thach Anh Hotel,21.314207,105.712616,Phúc Yên,2062764
6828114,Hoa Mai Hotel,21.3092,105.719,Phúc Yên,2062764
6828113,Sen Vang Hotel,21.3264,105.70354,Phúc Yên,2062764
6828315,Hung Hai Hotel,21.3268,105.70616,Phúc Yên,2062764
23138346,New World Phu Quoc Resort,10.036684,104.031044,Đảo Phú Quốc,469418
13376509,Premier Village Phu Quoc Resort - Managed by Accor,10.011553,104.04475,Đảo Phú Quốc,469418
12123781,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.033051,104.028305,Đảo Phú Quốc,469418
15559948,Premier Residences Phu Quoc Emerald Bay Managed by Accor,10.035,104.02889,Đảo Phú Quốc,469418
23176754,JM Boutique Hotel,10.036115,104.02879,Đảo Phú Quốc,469418
13007564,Khách Sạn Phụng Hưng,10.133397,103.98422,Đảo Phú Quốc,469418
15320307,Xuan Hien Resort,10.061048,104.02325,Đảo Phú Quốc,469418
